id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,centroid_group,centroid_group_recognized,centroid_group_distance,sub_centroid,sub_centroid_distance
44618536,https://www.airbnb.com/rooms/44618536,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",157.0,92,365,92.0,t,0,30,60,335,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1_3,False,1.04346769429154e-08,1_3_0,1.04346769429154e-08
44618552,https://www.airbnb.com/rooms/44618552,Stay in a place of your own | 2BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",190.0,92,365,92.0,t,0,4,34,309,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1_3,False,1.04346769429154e-08,1_3_0,1.04346769429154e-08
44618555,https://www.airbnb.com/rooms/44618555,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",165.0,91,365,91.0,t,19,49,79,354,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618559,https://www.airbnb.com/rooms/44618559,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32841,-71.11086,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",155.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,355.39424971449404,,
44618560,https://www.airbnb.com/rooms/44618560,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",138.0,92,365,92.0,t,18,48,78,353,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1_3,False,1.04346769429154e-08,1_3_0,1.04346769429154e-08
44618564,https://www.airbnb.com/rooms/44618564,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-09-01,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",247.0,91,365,91.0,t,1,1,1,1,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618566,https://www.airbnb.com/rooms/44618566,Stay in a place of your own | 1BR in Quincy,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Dorchester,2020-09-01,,42.28345,-71.03635,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",132.0,92,365,92.0,t,14,44,74,349,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,3.0,1_3,False,1.04346769429154e-08,1_3_0,1.04346769429154e-08
44618571,https://www.airbnb.com/rooms/44618571,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",213.0,91,365,91.0,t,22,52,82,357,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618574,https://www.airbnb.com/rooms/44618574,Clean apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,1,,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",137.0,91,365,91.0,t,25,55,85,360,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618589,https://www.airbnb.com/rooms/44618589,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.3287,-71.11078,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",153.0,91,365,91.0,t,0,29,59,334,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,277.80586630382925,,
44618598,https://www.airbnb.com/rooms/44618598,Clean apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",225.0,91,365,91.0,t,0,14,44,319,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618600,https://www.airbnb.com/rooms/44618600,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",169.0,91,365,91.0,t,16,46,76,351,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44618601,https://www.airbnb.com/rooms/44618601,Clean apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.32935,-71.11149,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",158.0,91,365,91.0,t,0,0,30,305,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,2.0,1_4,False,27.33685004326427,1_4_0,3.4789806347553844e-09
44623966,https://www.airbnb.com/rooms/44623966,Well-equipped apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Brighton,2020-09-01,,42.35711,-71.14276,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""EV charger"", ""Refrigerator"", ""Iron""]",232.0,91,365,91.0,t,0,13,43,318,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,4.0,1_1,False,3.0548176771189532,1_1_0,1.668092363798017e-08
44623967,https://www.airbnb.com/rooms/44623967,Well-equipped apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Brighton,2020-09-01,,42.35711,-71.14276,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""EV charger"", ""Refrigerator"", ""Iron""]",237.0,91,365,91.0,t,0,0,21,296,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,4.0,1_1,False,3.0548176771189532,1_1_0,1.668092363798017e-08
44623977,https://www.airbnb.com/rooms/44623977,Well-equipped apartment home | Studio in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Brighton,2020-09-01,,42.35711,-71.14276,Entire serviced apartment,Entire home/apt,1,,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""EV charger"", ""Refrigerator"", ""Iron""]",149.0,91,365,91.0,t,0,20,50,325,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,4.0,1_1,False,3.0548176771189532,1_1_0,1.668092363798017e-08
44623989,https://www.airbnb.com/rooms/44623989,Well-equipped apartment home | 1BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Brighton,2020-09-01,,42.35711,-71.14276,Entire serviced apartment,Entire home/apt,3,1.0,1.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""EV charger"", ""Refrigerator"", ""Iron""]",193.0,91,365,91.0,t,0,26,56,331,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,4.0,1_1,False,3.0548176771189532,1_1_0,1.668092363798017e-08
44623990,https://www.airbnb.com/rooms/44623990,Well-equipped apartment home | 2BR in Boston,CorpGroup1,https://www.airbnb.com/users/show/359229620,PCHNortheast,,Brighton,2020-09-01,,42.35773,-71.14363,Entire serviced apartment,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Private entrance"", ""Coffee maker"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Pool"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""EV charger"", ""Refrigerator"", ""Iron""]",276.0,91,365,91.0,t,0,27,57,332,0,Missing,t,PCHNortheast,359229620.0,No license claimed,,,,,,No license claimed,No license claimed,,4.0,1_1,False,325.98128783678305,,
44625713,https://www.airbnb.com/rooms/44625713,2BD/1BA Historic Charlestown Condo,27813622,https://www.airbnb.com/users/show/27813622,Becca,,Charlestown,2020-08-31,,42.3789,-71.06284000000001,Entire condominium,Entire home/apt,2,2.0,1.0,"[""Dryer"", ""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""TV"", ""Washer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Fire extinguisher""]",120.0,95,1125,95.0,t,23,53,83,263,0,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
44645209,https://www.airbnb.com/rooms/44645209,Boston home for a short term stay,361378581,https://www.airbnb.com/users/show/361378581,Rebecca,,Jamaica Plain,2020-09-01,,42.32112,-71.10696999999999,Private room in apartment,Private room,3,3.0,3.0,"[""Lockbox"", ""Dryer"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm""]",48.0,91,91,91.0,t,0,0,0,241,0,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
44648129,https://www.airbnb.com/rooms/44648129,Deluxe Hotel Room Close to Downtown FREE Parking,219480744,https://www.airbnb.com/users/show/219480744,Lena,,Dorchester,2020-09-01,,42.32685,-71.05839,Room in hotel,Private room,6,,3.0,"[""Heating"", ""Hangers"", ""Washer"", ""High chair"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Fire extinguisher"", ""Breakfast"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Private entrance"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",148.0,1,90,1.0,t,26,56,86,86,0,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,-1.0,,,,,
44648798,https://www.airbnb.com/rooms/44648798,Deluxe Hotel King Room to Downtown FREE Parking,219480744,https://www.airbnb.com/users/show/219480744,Lena,,Dorchester,2020-09-01,,42.327870000000004,-71.05906999999999,Room in hotel,Private room,4,,2.0,"[""Heating"", ""Hangers"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Fire extinguisher"", ""Breakfast"", ""Extra pillows and blankets"", ""Shower gel"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Private entrance"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",148.0,1,90,1.0,t,28,58,88,88,2,STRLH/STRBB,t,,,Exempt (not verified),,,Exempt: Lodging House / B&B,,,Exempt (not verified),Exempt (not verified): Lodging House / B&B,,-1.0,,,,,
44661271,https://www.airbnb.com/rooms/44661271,"(R1) Beautiful Beacon Hill, Walk to MGH",CorpGroup12,https://www.airbnb.com/users/show/21184200,Together We,"Boston, Massachusetts, United States",Beacon Hill,2020-08-31,,42.36094,-71.06523,Entire apartment,Entire home/apt,2,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials"", ""Pack \u2019n Play/travel crib"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Refrigerator"", ""Iron""]",146.0,1,1125,1.0,t,1,15,45,47,1,STRHS,t,Airbnb,21184200.0,Exempt (not verified),,,Exempt: Hospital Stays,,,Exempt (not verified),Exempt (not verified): Hospital Stays,,-1.0,,,,,
